,Re,LbyD,theta,Cdp,Cdv,Cd,Clp,Clv,Cl,Cdp_ref,Cdv_ref,Cd_ref,Clp_ref,Clv_ref,Cl_ref
62,20,4,150,0.5934340334892542,1.1797672100375203,1.7732012435267743,0.05553234274362412,0.07245496953269917,0.1279873122763233,1.0098877702603206,1.728944710191325,2.738832480451645,0.04642129520940825,-0.020731522887150286,0.025689772322257963
63,20,4,165,0.44435932787302707,0.9618267971652025,1.4061861250382295,0.06348919863053758,0.07580486277489738,0.13929406140543496,1.0098877702603206,1.728944710191325,2.738832480451645,0.04642129520940825,-0.020731522887150286,0.025689772322257963
64,20,4,-165,0.5446218490627421,1.0812566664613608,1.625878515524103,0.06457667252569588,-0.004929537883373893,0.059647134642321985,1.0098877702603206,1.728944710191325,2.738832480451645,0.04642129520940825,-0.020731522887150286,0.025689772322257963
65,20,4,-150,0.6993981213602933,1.2891677714397995,1.9885658928000929,0.08271002279785959,-0.005456404406985303,0.07725361839087429,1.0098877702603206,1.728944710191325,2.738832480451645,0.04642129520940825,-0.020731522887150286,0.025689772322257963
66,20,4,-135,0.8275127575910901,1.4494049681447199,2.27691772573581,0.10248814391391219,0.019220060223595178,0.12170820413750737,1.0098877702603206,1.728944710191325,2.738832480451645,0.04642129520940825,-0.020731522887150286,0.025689772322257963
67,20,4,-120,0.9164536327490201,1.5559114560618164,2.4723650888108364,0.12240975912665644,0.050290288213994984,0.17270004734065145,1.0098877702603206,1.728944710191325,2.738832480451645,0.04642129520940825,-0.020731522887150286,0.025689772322257963
68,20,4,-105,0.9898775375752628,1.6197007572530477,2.6095782948283106,0.14958018171548693,0.07913349291669852,0.22871367463218545,1.0098877702603206,1.728944710191325,2.738832480451645,0.04642129520940825,-0.020731522887150286,0.025689772322257963
69,20,4,-90,1.0311050340337875,1.6691024515887722,2.7002074856225597,0.1836317000998841,0.10610643605214058,0.2897381361520247,1.0098877702603206,1.728944710191325,2.738832480451645,0.04642129520940825,-0.020731522887150286,0.025689772322257963
70,20,4,-75,1.0474305114763816,1.6880864532007736,2.735516964677155,0.21526279010973975,0.12562367038547695,0.34088646049521665,1.0098877702603206,1.728944710191325,2.738832480451645,0.04642129520940825,-0.020731522887150286,0.025689772322257963
71,20,4,-60,1.0255473434210183,1.6808926497730199,2.706439993194038,0.23085488157456655,0.13167206751878685,0.36252694909335337,1.0098877702603206,1.728944710191325,2.738832480451645,0.04642129520940825,-0.020731522887150286,0.025689772322257963
72,20,4,-45,0.9883292782888649,1.6577451548497346,2.6460744331385992,0.22092233988608756,0.11764249562325904,0.3385648355093466,1.0098877702603206,1.728944710191325,2.738832480451645,0.04642129520940825,-0.020731522887150286,0.025689772322257963
73,20,4,-30,0.9391631332689165,1.6283842509481419,2.567547384217058,0.17890034195164825,0.08103329364139786,0.25993363559304616,1.0098877702603206,1.728944710191325,2.738832480451645,0.04642129520940825,-0.020731522887150286,0.025689772322257963
74,20,4,-15,0.9006641891547594,1.6015570937405719,2.502221282895331,0.10989954397986111,0.02583390303872198,0.1357334470185831,1.0098877702603206,1.728944710191325,2.738832480451645,0.04642129520940825,-0.020731522887150286,0.025689772322257963
75,50,2,0,0.5901974585665373,0.8758003673251712,1.4659978258917084,0.044210696711839054,-0.043435446617840705,0.0007752500939983494,0.6751021643676569,0.9415810151643685,1.6166831795320253,0.058339835939765154,-0.03266032592823776,0.025679510011527393
76,50,2,180,0.24775459005183637,0.456570968346582,0.7043255583984184,0.0813926018409221,0.03570397959513627,0.11709658143605838,0.6751021643676569,0.9415810151643685,1.6166831795320253,0.058339835939765154,-0.03266032592823776,0.025679510011527393
77,50,2,-180,0.24775459005183637,0.456570968346582,0.7043255583984184,0.0813926018409221,0.03570397959513627,0.11709658143605838,0.6751021643676569,0.9415810151643685,1.6166831795320253,0.058339835939765154,-0.03266032592823776,0.025679510011527393
78,50,2,15,0.5811931085061702,0.8739669023807525,1.4551600108869227,0.016082696126204155,-0.07954589520523823,-0.06346319907903408,0.6751021643676569,0.9415810151643685,1.6166831795320253,0.058339835939765154,-0.03266032592823776,0.025679510011527393
79,50,2,30,0.6419368207063954,0.9241936559414652,1.5661304766478605,-0.02910951548588034,-0.11874028275872969,-0.14784979824461003,0.6751021643676569,0.9415810151643685,1.6166831795320253,0.058339835939765154,-0.03266032592823776,0.025679510011527393
80,50,2,45,0.7362482202640184,0.9939213463693416,1.73016956663336,-0.08404807023542177,-0.1550571489411197,-0.23910521917654146,0.6751021643676569,0.9415810151643685,1.6166831795320253,0.058339835939765154,-0.03266032592823776,0.025679510011527393
81,50,2,60,0.8260930954987105,1.039100978374724,1.8651940738734347,-0.09585762166074935,-0.16758480746967788,-0.26344242913042726,0.6751021643676569,0.9415810151643685,1.6166831795320253,0.058339835939765154,-0.03266032592823776,0.025679510011527393
82,50,2,75,0.8747461249821303,1.0835166666532654,1.958262791635396,-0.05664235297872424,-0.1593622264897782,-0.21600457946850246,0.6751021643676569,0.9415810151643685,1.6166831795320253,0.058339835939765154,-0.03266032592823776,0.025679510011527393
83,50,2,90,0.8590801856237089,1.0907995968491506,1.9498797824728593,0.00876936096999075,-0.1293295614043831,-0.12056020043439235,0.6751021643676569,0.9415810151643685,1.6166831795320253,0.058339835939765154,-0.03266032592823776,0.025679510011527393
84,50,2,105,0.7868722245626885,1.0714056121037447,1.8582778366664332,0.06720412965021136,-0.08693017526888429,-0.019726045618672933,0.6751021643676569,0.9415810151643685,1.6166831795320253,0.058339835939765154,-0.03266032592823776,0.025679510011527393
85,50,2,120,0.696803259168123,1.0308962227484506,1.7276994819165736,0.0889882396689942,-0.03439132055409611,0.054596919114898085,0.6751021643676569,0.9415810151643685,1.6166831795320253,0.058339835939765154,-0.03266032592823776,0.025679510011527393
86,50,2,135,0.614852469110789,0.9600480815212074,1.5749005506319962,0.058958630358506445,0.01678878384813249,0.07574741420663894,0.6751021643676569,0.9415810151643685,1.6166831795320253,0.058339835939765154,-0.03266032592823776,0.025679510011527393
87,50,2,150,0.48798637157755953,0.76974969916509,1.2577360707426495,0.03574013959820675,0.06528510300838652,0.10102524260659328,0.6751021643676569,0.9415810151643685,1.6166831795320253,0.058339835939765154,-0.03266032592823776,0.025679510011527393
88,50,2,165,0.2910085745697614,0.5200419596516299,0.8110505342213913,0.06868312470537571,0.08222530050317892,0.15090842520855463,0.6751021643676569,0.9415810151643685,1.6166831795320253,0.058339835939765154,-0.03266032592823776,0.025679510011527393
89,50,2,-165,0.4216454983386786,0.635275231408341,1.0569207297470196,0.09545578726043094,-0.020549933463280157,0.07490585379715078,0.6751021643676569,0.9415810151643685,1.6166831795320253,0.058339835939765154,-0.03266032592823776,0.025679510011527393
90,50,2,-150,0.5571441599852125,0.8080487446707236,1.3651929046559361,0.10784389873488616,-0.032458950361842445,0.07538494837304371,0.6751021643676569,0.9415810151643685,1.6166831795320253,0.058339835939765154,-0.03266032592823776,0.025679510011527393
91,50,2,-135,0.6030266202192889,0.8783875900800729,1.4814142102993617,0.08968648423532696,-0.026612030654091425,0.06307445358123553,0.6751021643676569,0.9415810151643685,1.6166831795320253,0.058339835939765154,-0.03266032592823776,0.025679510011527393
92,50,2,-120,0.6403223529636711,0.9154032101246137,1.5557255630882847,0.07811426466113802,-0.02017218875514813,0.0579420759059899,0.6751021643676569,0.9415810151643685,1.6166831795320253,0.058339835939765154,-0.03266032592823776,0.025679510011527393
93,50,2,-105,0.6725047556963971,0.9312219382284034,1.6037266939248005,0.08294799126877059,-0.013352768683128388,0.0695952225856422,0.6751021643676569,0.9415810151643685,1.6166831795320253,0.058339835939765154,-0.03266032592823776,0.025679510011527393
94,50,2,-90,0.6967064929627231,0.9508247342591458,1.6475312272218687,0.0976208037822986,-0.0031240816624603426,0.09449672211983826,0.6751021643676569,0.9415810151643685,1.6166831795320253,0.058339835939765154,-0.03266032592823776,0.025679510011527393
95,50,2,-75,0.7046566006800495,0.9552861656238979,1.6599427663039474,0.11558621375851175,0.007434394772126825,0.12302060853063856,0.6751021643676569,0.9415810151643685,1.6166831795320253,0.058339835939765154,-0.03266032592823776,0.025679510011527393
96,50,2,-60,0.6984482846599208,0.9517771174386077,1.6502254020985285,0.13005989160724318,0.01639907068827995,0.14645896229552313,0.6751021643676569,0.9415810151643685,1.6166831795320253,0.058339835939765154,-0.03266032592823776,0.025679510011527393
97,50,2,-45,0.6693012850018435,0.9328109411802328,1.6021122261820762,0.13083351195462425,0.016578750252832973,0.14741226220745723,0.6751021643676569,0.9415810151643685,1.6166831795320253,0.058339835939765154,-0.03266032592823776,0.025679510011527393
98,50,2,-30,0.6348830736285626,0.9117311872775975,1.54661426090616,0.11198294584691125,0.004044929244878244,0.1160278750917895,0.6751021643676569,0.9415810151643685,1.6166831795320253,0.058339835939765154,-0.03266032592823776,0.025679510011527393
99,50,2,-15,0.6107068011531313,0.8966458451515752,1.5073526463047064,0.08222122613663575,-0.01657513425252593,0.06564609188410983,0.6751021643676569,0.9415810151643685,1.6166831795320253,0.058339835939765154,-0.03266032592823776,0.025679510011527393
100,50,3,0,0.5787637674548156,0.8605622364537806,1.4393260039085962,0.024642889303785814,-0.03531976683011699,-0.010676877526331176,0.6625836731638208,0.9262970476693676,1.5888807208331885,0.035734690132955285,-0.026087761539151277,0.00964692859380401
101,50,3,180,0.23430052243052885,0.4448490158019322,0.6791495382324612,0.05307422647855842,0.020263301776969375,0.07333752825552779,0.6625836731638208,0.9262970476693676,1.5888807208331885,0.035734690132955285,-0.026087761539151277,0.00964692859380401
102,50,3,-180,0.23430052243052885,0.4448490158019322,0.6791495382324612,0.05307422647855842,0.020263301776969375,0.07333752825552779,0.6625836731638208,0.9262970476693676,1.5888807208331885,0.035734690132955285,-0.026087761539151277,0.00964692859380401
103,50,3,15,0.5720003189931824,0.8616419435877161,1.4336422625808982,-0.006890008472379859,-0.06959272703613452,-0.07648273550851438,0.6625836731638208,0.9262970476693676,1.5888807208331885,0.035734690132955285,-0.026087761539151277,0.00964692859380401
104,50,3,30,0.6228484134517258,0.898117710065289,1.5209661235170149,-0.048763546675903054,-0.10561165516505648,-0.15437520184095954,0.6625836731638208,0.9262970476693676,1.5888807208331885,0.035734690132955285,-0.026087761539151277,0.00964692859380401
105,50,3,45,0.7065766459135101,0.9611481604878586,1.6677248064013686,-0.09430681589526192,-0.1364189591894685,-0.2307257750847304,0.6625836731638208,0.9262970476693676,1.5888807208331885,0.035734690132955285,-0.026087761539151277,0.00964692859380401
106,50,3,60,0.782619604483273,0.9999004792714179,1.7825200837546908,-0.1036014645718286,-0.14642713130690477,-0.2500285958787334,0.6625836731638208,0.9262970476693676,1.5888807208331885,0.035734690132955285,-0.026087761539151277,0.00964692859380401
107,50,3,75,0.8185809821847729,1.0318791636769862,1.8504601458617593,-0.07051506176234068,-0.1370260398043982,-0.2075411015667389,0.6625836731638208,0.9262970476693676,1.5888807208331885,0.035734690132955285,-0.026087761539151277,0.00964692859380401
108,50,3,90,0.7994671101392087,1.0292919409220844,1.8287590510612932,-0.016121606326691264,-0.11050700656665424,-0.12662861289334548,0.6625836731638208,0.9262970476693676,1.5888807208331885,0.035734690132955285,-0.026087761539151277,0.00964692859380401
109,50,3,105,0.7320872734318238,1.0075399165398289,1.7396271899716527,0.03300241992911721,-0.0747274474721425,-0.04172502754302528,0.6625836731638208,0.9262970476693676,1.5888807208331885,0.035734690132955285,-0.026087761539151277,0.00964692859380401
110,50,3,120,0.6506457791923839,0.9677384483714078,1.6183842275637914,0.049305284637396966,-0.03204947652425562,0.017255808113141348,0.6625836731638208,0.9262970476693676,1.5888807208331885,0.035734690132955285,-0.026087761539151277,0.00964692859380401
111,50,3,135,0.5763089616125662,0.899920617260634,1.4762295788732,0.024080372072921817,0.011332748680615156,0.035413120753536975,0.6625836731638208,0.9262970476693676,1.5888807208331885,0.035734690132955285,-0.026087761539151277,0.00964692859380401
112,50,3,150,0.46735377940303513,0.7358204117769874,1.2031741911800227,0.008748021475220987,0.052003686669345094,0.06075170814456608,0.6625836731638208,0.9262970476693676,1.5888807208331885,0.035734690132955285,-0.026087761539151277,0.00964692859380401
113,50,3,165,0.28978779249426934,0.5159421283175826,0.805729920811852,0.04013704318283159,0.06513995370028672,0.10527699688311831,0.6625836731638208,0.9262970476693676,1.5888807208331885,0.035734690132955285,-0.026087761539151277,0.00964692859380401
114,50,3,-165,0.3802916965173163,0.5983665634855582,0.9786582600028745,0.06530649343273806,-0.03168558466237031,0.03362090877036776,0.6625836731638208,0.9262970476693676,1.5888807208331885,0.035734690132955285,-0.026087761539151277,0.00964692859380401
115,50,3,-150,0.5131868379427758,0.7659554453217792,1.279142283264555,0.08250184813229539,-0.036391274301384315,0.04611057383091108,0.6625836731638208,0.9262970476693676,1.5888807208331885,0.035734690132955285,-0.026087761539151277,0.00964692859380401
116,50,3,-135,0.568516735598787,0.8457468211112424,1.4142635567100295,0.0711308004061746,-0.021393734774367047,0.04973706563180755,0.6625836731638208,0.9262970476693676,1.5888807208331885,0.035734690132955285,-0.026087761539151277,0.00964692859380401
117,50,3,-120,0.6109308913130047,0.8860473991811998,1.4969782904942044,0.060537447393978046,-0.009062053276534468,0.05147539411744358,0.6625836731638208,0.9262970476693676,1.5888807208331885,0.035734690132955285,-0.026087761539151277,0.00964692859380401
118,50,3,-105,0.6506712439832786,0.9070507587111509,1.5577220026944294,0.06433781278710356,0.0008708754767661355,0.06520868826386969,0.6625836731638208,0.9262970476693676,1.5888807208331885,0.035734690132955285,-0.026087761539151277,0.00964692859380401
119,50,3,-90,0.6794260858615775,0.9287773183025118,1.6082034041640891,0.07979545015600634,0.010899898164986991,0.09069534832099332,0.6625836731638208,0.9262970476693676,1.5888807208331885,0.035734690132955285,-0.026087761539151277,0.00964692859380401
120,50,3,-75,0.6888684303253335,0.9354745583078187,1.6243429886331522,0.09795999479701606,0.020363021898113034,0.11832301669512908,0.6625836731638208,0.9262970476693676,1.5888807208331885,0.035734690132955285,-0.026087761539151277,0.00964692859380401
